,Country,Lat,Long,Confirmed,Deaths,Recovered,Recovery_percent,Death_percent
331,Japan,,,1216,1,514,0.42269736842105265,0.08223684210526316
332,Japan,33.286977,130.115738,264,0,256,0.9696969696969697,0.0
333,Japan,35.997101,139.347635,6020,111,5469,0.9084717607973422,1.8438538205980064
334,Japan,35.21582700000001,136.13806399999999,584,9,530,0.9075342465753424,1.5410958904109588
335,Japan,35.07076,132.55406399999998,141,0,141,1.0,0.0
336,Japan,34.916975,138.40778400000002,690,2,596,0.863768115942029,0.2898550724637681
337,Japan,36.689912,139.819213,494,1,469,0.9493927125506073,0.20242914979757085
338,Japan,33.919178,134.242091,164,9,155,0.9451219512195121,5.487804878048781
339,Japan,35.711343,139.446921,31923,463,29411,0.9213106537606115,1.4503649406384111
340,Japan,35.359069,133.863619,38,0,36,0.9473684210526315,0.0
341,Japan,36.637464,137.26934599999998,424,26,396,0.9339622641509434,6.132075471698112
342,Japan,,,8,0,8,1.0,0.0
343,Japan,33.911879,135.505446,280,4,263,0.9392857142857143,1.4285714285714286
344,Japan,38.448396,140.102154,86,1,81,0.9418604651162791,1.162790697674419
345,Japan,34.201190000000004,131.573293,223,2,209,0.9372197309417041,0.8968609865470852
346,Japan,35.612364,138.61148899999998,225,6,197,0.8755555555555555,2.6666666666666665
347,Jordan,31.24,36.51,95864,1069,8336,0.08695652173913043,1.1151214220145205
348,Kazakhstan,48.0196,66.9237,114826,1857,107339,0.934796997195757,1.6172295473150682
349,Kenya,-0.0236,37.9062,59595,1072,39193,0.6576558436110412,1.7988086248846382
350,"Korea, South",35.90775700000001,127.766922,27195,476,24821,0.9127045412759699,1.7503217503217503
351,Kosovo,42.602636,20.902977,22206,720,15921,0.7169683869224533,3.2423669278573364
352,Kuwait,29.311659999999996,47.481766,129638,799,120564,0.9300050910998319,0.616331631157531
353,Kyrgyzstan,41.20438,74.766098,61309,1167,52343,0.8537571971488689,1.9034725733579083
354,Laos,19.856270000000002,102.495496,24,0,23,0.9583333333333334,0.0
355,Latvia,56.8796,24.6032,7119,88,1444,0.20283747717376036,1.2361286697569884
356,Lebanon,33.8547,35.8623,89186,683,45820,0.5137577646715852,0.7658152624851434
357,Lesotho,-29.61,28.2336,1963,44,988,0.5033112582781457,2.2414671421293937
358,Liberia,6.4280550000000005,-9.429499,1440,82,1305,0.90625,5.6944444444444455
359,Libya,26.3351,17.228331,65440,907,38110,0.5823655256723717,1.3860024449877748
360,Liechtenstein,47.14,9.55,692,3,454,0.6560693641618497,0.4335260115606937
361,Lithuania,55.1694,23.8813,19091,186,5285,0.2768320150856424,0.9742810748520244
362,Luxembourg,49.8153,6.1296,21147,177,11519,0.5447108336879936,0.8369981557667754
363,MS Zaandam,,,9,2,0,0.0,22.222222222222218
364,Madagascar,-18.766947000000002,46.869107,17111,244,16409,0.9589737595698673,1.4259832856057506
365,Malawi,-13.2543,34.3015,5940,184,5338,0.8986531986531987,3.0976430976430978
366,Malaysia,4.210483999999999,101.97576600000001,36434,277,25654,0.7041225229181534,0.7602788604051159
367,Maldives,3.2028,73.2207,11893,38,11010,0.9257546455898428,0.3195156814933154
368,Mali,17.570692,-3.996166000000001,3633,137,2807,0.7726396917148363,3.770988164051748
369,Malta,35.9375,14.3754,6764,70,4765,0.7044648137196925,1.0348905972797162
370,Marshall Islands,7.1315,171.1845,1,0,0,0.0,0.0
371,Mauritania,21.0079,-10.9408,7777,165,7463,0.9596245338819597,2.1216407355021216
372,Mauritius,-20.348404000000002,57.552152,453,10,416,0.9183222958057395,2.207505518763797
373,Mexico,21.8853,-102.2916,10000,889,8217,0.8217,8.89
374,Mexico,30.8406,-115.2838,23571,3906,18613,0.789656781638454,16.571210385643376
375,Mexico,26.0444,-111.6661,12846,613,11570,0.9006694690954383,4.771913436089055
376,Mexico,19.8301,-90.5349,6540,863,5609,0.8576452599388379,13.19571865443425
377,Mexico,16.7569,-93.1292,7575,1086,6403,0.8452805280528053,14.336633663366337
378,Mexico,28.63300000000001,-106.0691,20209,2239,16074,0.7953881933791875,11.079222128754516
379,Mexico,19.4326,-99.1332,166121,15450,139774,0.8413987394730347,9.300449672226868
380,Mexico,27.0587,-101.7068,35166,2530,30033,0.8540351475857362,7.194449183870784
381,Mexico,19.1223,-104.0072,6727,756,5670,0.8428720083246618,11.238293444328823
382,Mexico,24.5593,-104.6588,15610,861,12369,0.7923766816143498,5.515695067264574
383,Mexico,21.019000000000002,-101.2574,50701,3504,44388,0.8754856906175421,6.911106289816768
384,Mexico,17.4392,-99.5451,22428,2203,19839,0.8845639379347244,9.82254324950954
385,Mexico,20.0911,-98.7624,16262,2346,13034,0.801500430451359,14.426269831509039
386,Mexico,20.6595,-103.3494,35493,4232,29112,0.820218071168963,11.923477868875553
387,Mexico,19.4969,-99.7233,99810,10829,85641,0.8580402765253983,10.849614267107503
388,Mexico,19.5665,-101.7068,25611,2047,22839,0.8917652571160829,7.992659404162273
389,Mexico,18.6813,-99.1013,7033,1216,5580,0.7934025309256363,17.289918953504902
390,Mexico,21.7514,-104.8455,6794,872,5691,0.8376508684133058,12.834854283191055
391,Mexico,25.5922,-99.9962,55628,4037,48025,0.8633242252103257,7.257136693751347
392,Mexico,17.0732,-96.7266,21754,1671,19237,0.8842971407557231,7.681345959363794
393,Mexico,19.0414,-98.2063,36290,4845,30371,0.8368972168641499,13.350785340314136
394,Mexico,20.5888,-100.3899,14953,1268,11922,0.7972982010298937,8.479903698254533
395,Mexico,19.1817,-88.4791,13649,1839,11481,0.8411605245805553,13.473514543189976
396,Mexico,22.1565,-100.9855,29656,2135,26510,0.8939169139465876,7.199217696250337
397,Mexico,25.1721,-107.4795,22314,3669,18058,0.8092677242986466,16.4425920946491
398,Mexico,29.2972,-110.3309,38872,3203,34735,0.893573780613295,8.239864169582221
399,Mexico,17.8409,-92.6189,34806,3055,31130,0.8943860253979199,8.777222317991152
400,Mexico,24.2669,-98.8363,32771,2742,29126,0.8887736108144396,8.367153886057794
401,Mexico,19.3139,-98.2404,8587,1167,7243,0.8434843367881681,13.590310935134505
402,Mexico,19.1738,-96.1342,37523,4894,31957,0.8516643125549663,13.042667164139328
403,Mexico,20.7099,-89.0943,21951,1806,19323,0.8802788027880278,8.227415607489409
404,Mexico,22.7709,-102.5832,11946,999,9489,0.7943244600703164,8.362631843294826
405,Moldova,47.4116,28.3699,79566,1866,59220,0.7442877611039891,2.3452228338737653
406,Monaco,43.7333,7.4167,430,2,318,0.7395348837209302,0.4651162790697674
407,Mongolia,46.8625,103.8467,356,0,314,0.8820224719101124,0.0
408,Montenegro,42.708678000000006,19.37439,21533,328,15115,0.7019458505549622,1.523243393860586
409,Morocco,31.7917,-7.0926,240951,4059,197215,0.8184859162236305,1.684574872069425
410,Mozambique,-18.665695,35.529562,13391,97,11177,0.8346650735568666,0.7243671122395638
411,Namibia,-22.9576,18.4904,13090,133,11438,0.8737967914438503,1.0160427807486632
412,Nepal,28.1667,84.25,185974,1052,148408,0.7980040220676008,0.5656704700657081
413,Netherlands,12.5211,-69.9683,4564,39,4352,0.9535495179666958,0.8545135845749343
414,Netherlands,12.1784,-68.2385,153,3,145,0.9477124183006536,1.96078431372549
415,Netherlands,12.1696,-68.99,1030,2,768,0.7456310679611651,0.1941747572815534
416,Netherlands,52.862485,6.6184350000000025,5665,84,0,0.0,1.4827890556045895
417,Netherlands,52.550383,5.515162,7246,113,0,0.0,1.5594810930168368
418,Netherlands,53.087337,5.7925,6322,93,0,0.0,1.4710534640936412
419,Netherlands,52.061738,5.939114,37674,849,0,0.0,2.2535435578913843
420,Netherlands,53.217921999999994,6.741514,6420,38,0,0.0,0.5919003115264797
421,Netherlands,51.209227,5.93387,17538,814,0,0.0,4.641350210970463
422,Netherlands,51.561174,5.1849419999999995,60592,1779,0,0.0,2.9360311592289414
423,Netherlands,52.60090600000001,4.9186879999999995,72947,1069,0,0.0,1.4654475166901997
424,Netherlands,52.444557999999994,6.441722,22076,427,0,0.0,1.934227215075195
425,Netherlands,18.0425,-63.0548,877,23,780,0.8893956670467503,2.622576966932725
426,Netherlands,,,2513,26,0,0.0,1.0346199761241544
427,Netherlands,52.084251,5.163824,33660,546,0,0.0,1.6221033868092691
428,Netherlands,51.47936,3.8615589999999997,4119,82,0,0.0,1.9907744598203447
429,Netherlands,51.937835,4.462114,113716,1849,0,0.0,1.62598051285659
430,New Zealand,-40.9006,174.886,1974,25,1905,0.9650455927051672,1.266464032421479
431,Nicaragua,12.865416,-85.207229,5591,157,4225,0.7556787694509033,2.8080844213915217
432,Niger,17.607789,8.081666,1226,69,1142,0.9314845024469821,5.628058727569331
433,Nigeria,9.082,8.6753,63508,1155,59748,0.940794860490017,1.818668514202935
434,North Macedonia,41.6086,21.7453,36372,1084,22526,0.6193225558121632,2.9803145276586385
435,Norway,60.472,8.4689,23229,284,11863,0.5106978346032977,1.2226096689482977
436,Oman,21.512583,55.92325500000001,117167,1286,107368,0.9163672365085732,1.0975786697619636
437,Pakistan,34.027401,73.947253,4572,107,3505,0.7666229221347332,2.3403324584426946
438,Pakistan,28.328491999999997,65.898403,16033,152,15660,0.976735483066176,0.9480446578930954
439,Pakistan,35.792146,74.982138,4332,92,4070,0.9395198522622346,2.123730378578024
440,Pakistan,33.665087,73.121219,20967,231,18570,0.8856774932036057,1.1017312920303337
441,Pakistan,34.485332,72.09169,40148,1287,37866,0.943160306864601,3.2056391351997613
442,Pakistan,30.811346,72.13913199999998,105856,2390,97549,0.9215254685610641,2.2577841596130592
443,Pakistan,26.009446,68.77680699999999,148343,2664,139866,0.9428554094227567,1.7958380240388832
444,Panama,8.538,-80.7821,136567,2756,115078,0.842648663293475,2.018057070888282
445,Papua New Guinea,-6.314993,143.95555,597,7,580,0.9715242881072027,1.1725293132328307
446,Paraguay,-23.4425,-58.4438,65778,1462,45794,0.6961902155735961,2.22262762625802
447,Peru,-5.077253,-78.050172,17166,230,0,0.0,1.3398578585576142
448,Peru,-9.407125,-77.67179499999997,26857,1378,0,0.0,5.130878355735934
449,Peru,-14.027713,-72.975378,5892,119,0,0.0,2.0196877121520704
450,Peru,-15.843523999999999,-72.475539,44953,1471,0,0.0,3.2723066313705425
451,Peru,-14.091648000000001,-74.08344,13510,336,0,0.0,2.4870466321243523
452,Peru,-6.4302839999999994,-78.74559599999998,22505,526,0,0.0,2.3372583870251056
453,Peru,-11.954609,-77.136042,38116,1852,0,0.0,4.858851925700494
454,Peru,-13.191068,-72.153609,22661,466,0,0.0,2.05639645205419
455,Peru,-13.023888000000001,-75.00277,7364,126,0,0.0,1.7110266159695815
456,Peru,-9.421676,-76.040642,17584,427,0,0.0,2.428343949044586
457,Peru,-14.235097,-75.574821,30024,1688,0,0.0,5.6221689315214505
458,Peru,-11.541783,-74.876968,23765,854,0,0.0,3.593519882179676
459,Peru,-7.92139,-78.370238,33255,2305,0,0.0,6.931288528040897
460,Peru,-6.3530489999999995,-79.824113,29009,1785,0,0.0,6.153262780516392
461,Peru,-11.766533,-76.60449799999998,412134,15607,0,0.0,3.7868751425507234
462,Peru,-4.124847,-74.424115,22657,975,0,0.0,4.3033058216003885
463,Peru,-11.972699,-70.53171999999998,8892,147,0,0.0,1.6531713900134952
464,Peru,-16.860271,-70.839046,14518,281,0,0.0,1.9355283096845293
465,Peru,-10.39655,-75.307635,5740,116,0,0.0,2.020905923344948
466,Peru,-5.133361,-80.335861,38814,2041,0,0.0,5.258411913227187
467,Peru,-14.995826999999998,-69.922726,17376,349,0,0.0,2.0085174953959486
468,Peru,-7.039531,-76.729127,21932,742,0,0.0,3.3831843881087
469,Peru,-17.644160999999997,-70.27756,13242,245,0,0.0,1.8501736897749583
470,Peru,-3.857496,-80.54525500000003,8592,317,0,0.0,3.6894785847299816
471,Peru,-9.621718,-73.444929,18164,347,0,0.0,1.9103721647214267
472,Peru,,,0,0,838265,inf,
473,Philippines,12.879721,121.77401699999999,389725,7409,349543,0.8968965296042081,1.901084097761242
474,Poland,51.9194,19.1451,466679,6842,177681,0.3807349377195031,1.4661041101056616
475,Portugal,39.3999,-8.2245,161350,2740,91453,0.5667988844127673,1.6981716764797026
476,Qatar,25.3548,51.1839,133619,232,130680,0.978004625090743,0.17362800200570278
477,Romania,45.9432,24.9668,276802,7540,191085,0.6903309947182462,2.7239687574511744
478,Russia,44.6939006,40.1520421,6098,53,4867,0.7981305346015087,0.8691374221056084
479,Russia,52.693224300000004,82.69314240000001,20339,357,18657,0.917301735581887,1.7552485372928857
480,Russia,50.7114101,86.8572186,8275,20,5567,0.6727492447129909,0.2416918429003021
481,Russia,52.8032368,128.437295,7382,66,5896,0.7986995394202113,0.8940666486047142
482,Russia,63.5589686,43.1221646,22476,296,12815,0.5701637302011034,1.3169603132229937
483,Russia,47.1878186,47.608851,10199,181,7614,0.7465437788018433,1.7746837925286794
484,Russia,54.8573563,57.1439682,11244,57,10315,0.9173781572394166,0.5069370330843116
485,Russia,50.7080119,37.5837615,12164,61,10494,0.8627096349884906,0.5014797763893456
486,Russia,52.887331499999995,33.41585300000001,13608,70,10061,0.7393445032333921,0.51440329218107
487,Russia,52.718242599999996,109.492143,12509,179,10270,0.8210088736110001,1.4309697018146934
488,Russia,43.39761470000001,45.6985005,2724,48,2122,0.7790014684287812,1.7621145374449338
489,Russia,54.4223954,61.1865846,19845,165,15815,0.7969261778785588,0.8314436885865457
490,Russia,66.0006475,169.4900869,254,2,220,0.8661417322834646,0.7874015748031497
491,Russia,55.4259922,47.0849429,10198,161,8701,0.8532065110806041,1.5787409295940382
492,Russia,43.05749160000001,47.1332224,16479,791,14799,0.898052066266157,4.800048546635113
493,Russia,43.11542075,45.01713552,7649,98,6028,0.7880768727938292,1.2812132304876451
494,Russia,56.6370122,104.71922099999999,25516,468,21557,0.8448424517949522,1.8341432826461828
495,Russia,56.9167446,41.43521370000001,12097,181,8599,0.7108373977019096,1.4962387368769117
496,Russia,48.57527615,132.66307460000002,2195,35,1130,0.5148063781321185,1.5945330296127562
497,Russia,43.480604799999995,43.5978976,10522,153,7650,0.7270480897167839,1.4540961794335678
498,Russia,54.7293041,21.1489473,7420,100,5086,0.68544474393531,1.3477088948787062
499,Russia,46.2313018,45.3275745,9559,106,6655,0.6962025316455697,1.1089026048749868
500,Russia,54.438277299999996,35.5272854,12543,86,9512,0.7583512716256079,0.6856413936059954
501,Russia,57.191488199999995,160.03838190000005,6062,70,3872,0.6387330913889805,1.1547344110854505
502,Russia,43.7368326,41.7267991,10033,34,5947,0.5927439449815608,0.3388816904216087
503,Russia,62.61940309999999,33.4920267,7059,53,4685,0.6636917410398073,0.7508145629692591
504,Russia,54.53357809999999,87.342861,16216,243,11949,0.7368648248643315,1.4985199802664035
505,Russia,51.6312684,136.121524,17441,143,11796,0.6763373659767216,0.8199071154176939
506,Russia,53.72258845,91.44293627,7717,77,5532,0.7168588829856162,0.9977970714008034
507,Russia,61.0259025,69.0982628,29242,266,24611,0.8416318993228917,0.9096505027015936
508,Russia,57.9665589,49.4074599,12769,173,7505,0.5877515858720338,1.354843762236667
509,Russia,63.9881421,54.3326073,14568,232,10420,0.7152663371773751,1.5925315760571117
510,Russia,58.424756,44.253327299999995,7970,140,4972,0.6238393977415307,1.7565872020075282
511,Russia,45.768401399999995,39.0261044,18065,453,11876,0.657403819540548,2.507611403265984
512,Russia,63.3233807,97.09799740000001,27962,707,20651,0.7385380158786925,2.5284314426721983
513,Russia,55.7655302,64.5632681,6257,97,4952,0.7914335943743008,1.5502637046507912
514,Russia,51.6568453,36.4852695,11561,111,8533,0.7380849407490702,0.9601245566992476
515,Russia,60.185329599999996,32.3925325,12192,117,7044,0.577755905511811,0.9596456692913384
516,Russia,52.693517799999995,39.112266399999996,8552,75,6900,0.8068288119738073,0.8769878391019644
517,Russia,62.48858785,153.9903764,4576,39,3365,0.7353583916083916,0.8522727272727273
518,Russia,56.576750399999995,47.881751200000004,6344,66,5109,0.805327868852459,1.0403530895334174
519,Russia,54.4419829,44.466114399999995,8600,52,7191,0.8361627906976744,0.6046511627906976
520,Russia,55.7504461,37.6174943,450436,7071,329201,0.7308496656572743,1.5698123595804954
521,Russia,55.50431579999999,38.0353929,89646,1663,66711,0.7441603640987886,1.855074403765924
522,Russia,68.00004179999999,33.9999151,20928,321,16516,0.7891819571865444,1.5338302752293578
523,Russia,68.27557185,57.1686375,500,0,184,0.368,0.0
524,Russia,55.47180329999999,44.091159399999995,43579,844,36443,0.8362514054934717,1.9367126368204868
525,Russia,42.79336110000001,44.6324493,7547,70,5447,0.7217437392341328,0.9275208692195576
526,Russia,58.2843833,32.516975699999996,7822,87,5126,0.6553311173612887,1.1122475070314497
527,Russia,54.9720169,79.48139240000002,18205,609,14953,0.8213677561109586,3.3452348255973634
528,Russia,56.09352629999999,73.5099936,16801,434,13454,0.8007856675197905,2.583179572644485
529,Russia,52.96854329999999,36.0692477,12614,161,9509,0.7538449342000951,1.2763596004439512
530,Russia,52.02692620000001,54.7276647,18488,131,15932,0.8617481609692774,0.7085677196019039
531,Russia,53.1655415,44.78791810000001,16091,195,11563,0.7186004598844075,1.2118575601267791
532,Russia,58.5951603,56.3159546,14406,421,9500,0.659447452450368,2.9223934471747883
533,Russia,45.0819456,134.726645,16391,167,12733,0.776828747483375,1.018851808919529
534,Russia,57.535872899999994,28.8586826,8401,70,4744,0.5646946792048566,0.8332341387930008
535,Russia,47.6222451,40.7957942,32178,894,25501,0.7924979799863261,2.7782957300018647
536,Russia,54.42267320000001,40.57052460000001,11232,65,8051,0.7167913105413105,0.5787037037037037
537,Russia,59.960673899999996,30.158655100000004,66263,4024,40970,0.6182937687699017,6.072770626141286
538,Russia,66.941626,129.642371,14633,161,9072,0.619968564204196,1.1002528531401627
539,Russia,49.7219665,143.448533,8324,3,5653,0.6791206150888995,0.03604036520903412
540,Russia,53.2128813,50.8914633,16890,304,14555,0.8617525162818236,1.7998815867377147
541,Russia,51.652055499999996,46.86319520000001,21484,165,14643,0.6815769875256005,0.7680134053248929
542,Russia,55.03434960000001,33.0192065,9366,240,6491,0.6930386504377536,2.5624599615631007
543,Russia,44.86325770000001,43.4406913,22287,445,17355,0.7787050747072284,1.996679678736483
544,Russia,58.6414755,61.802154599999994,37613,807,29714,0.7899928216308192,2.1455347885039746
545,Russia,52.9019574,41.3578918,10333,55,8092,0.783122036194716,0.5322752346849898
546,Russia,55.7648572,52.43104273,8649,112,7676,0.8875014452537866,1.2949473927621689
547,Russia,58.6124279,82.04753149999998,13337,128,8709,0.6529954262577791,0.9597360725800403
548,Russia,53.9570701,37.369090899999996,13011,431,11178,0.8591192068249942,3.3125816616708934
549,Russia,57.1134475,35.174442799999994,10376,335,6030,0.5811488049344642,3.2286044718581337
550,Russia,58.8206488,70.36588370000001,14162,85,9175,0.6478604716847903,0.6001977121875441
551,Russia,51.401714899999995,93.8582593,9904,118,8845,0.8930735056542811,1.191437802907916
552,Russia,57.1961165,52.69598320000001,9529,203,8338,0.8750131178507713,2.130338965263931
553,Russia,54.146317700000004,47.2324921,21848,269,17228,0.7885389967045039,1.2312339802270231
554,Russia,56.0503336,40.656163299999996,10126,270,7375,0.7283231285798933,2.666403318190796
555,Russia,49.604833899999996,44.29035820000001,21386,223,18724,0.8755260450762181,1.0427382399700742
